Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Hvidovre;22;Frafald;0;Økonomi og IT;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Herlev;21;Frafald;0;IT-teknolog;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;39;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-09-2022;Ringsted;23;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Rødovre;19;Fastholdt;1;Økonomi og IT;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2022;København;22;Gennemført uddannelse;1;Laborant;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;København;19;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2022;Slagelse;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Ringsted;20;Fastholdt;1;Datamatiker;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Guldborgsund;20;Frafald;0;Finansøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Guldborgsund;23;Fastholdt;1;International handel og markedsføring;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2022;Guldborgsund;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2023;Kalundborg;21;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2023;Holbæk;22;Gennemført uddannelse;1;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2023;Slagelse;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Køge;24;Frafald;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Guldborgsund;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Solrød;22;Fastholdt;1;Serviceøkonom;Merkantil;2023 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Køge;22;Gennemført uddannelse;1;Serviceøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Holbæk;21;Gennemført uddannelse;1;Laborant;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Køge;03-02-2025;Glostrup;25;Frafald;0;Serviceøkonom;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Køge;26;Ikke startet;0;Laborant;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Solrød;23;Fastholdt;1;Finansøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Faxe;21;Fastholdt;1;Datamatiker;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2023;Slagelse;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Slagelse;02-09-2024;Rudersdal;21;Ikke startet;0;Engelsk og digital markedskommunikation;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2022;Ringsted;23;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2023;Vordingborg;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;København;22;Gennemført uddannelse;1;Finansøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Roskilde;23;Gennemført uddannelse;1;Leisure Management;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Frederiksberg;21;Fastholdt;1;Event Management og Økonomi;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2022;Holbæk;28;Gennemført uddannelse;1;Laborant;Teknisk;2021 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2023;Gladsaxe;25;Frafald;0;Jordbrugsteknolog;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Guldborgsund;23;Frafald;0;Bygningskonstruktør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Roskilde;21;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;03-02-2025;Roskilde;22;Ikke startet;0;Serviceøkonom;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;København;24;Frafald;0;Leisure Management;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;København;26;Fastholdt;1;Finansbachelor;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Hvidovre;21;Fastholdt;1;Event Management og Økonomi;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;21;Gennemført uddannelse;1;IT-teknolog;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;København;22;Frafald;0;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;København;23;Fastholdt;1;Økonomi og IT;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Guldborgsund;21;Fastholdt;1;Event Management og Økonomi;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;26-08-2024;;22;Fastholdt;1;Multimediedesigner;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);03-02-2025;Hørsholm;36;Ikke startet;0;Markedsføringsøkonom;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Helsingør;22;Gennemført uddannelse;1;Leisure Management;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Hvidovre;24;Fastholdt;1;Serviceøkonom;Merkantil;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;København;23;Fastholdt;1;Urban Landsskabsingeniør;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;22;Gennemført uddannelse;1;Leisure Management;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2023;Holbæk;30;Frafald;0;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;København;29;Ikke startet;0;Innovation & Entrepreneurship;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2023;Gribskov;23;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2022;Holbæk;23;Gennemført uddannelse;1;Finansøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;Ishøj;26;Frafald;0;International handel og markedsføring;Merkantil;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Holbæk;21;Frafald;0;Laborant;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Slagelse;03-02-2025;Slagelse;23;Frafald;0;Laborant;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;København;22;Fastholdt;1;Event Management og Økonomi;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Næstved;25;Fastholdt;1;Serviceøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;København;25;Fastholdt;1;Multimediedesigner;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;03-02-2025;Næstved;28;Ikke startet;0;It-sikkerhed;IT & Ledelse;2024 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;19;Frafald;0;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;03-02-2025;Ballerup;23;Fastholdt;1;Serviceøkonom;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Vordingborg;20;Fastholdt;1;Finansbachelor;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;København;20;Fastholdt;1;Økonomi og IT;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Holbæk;20;Frafald;0;Datamatiker;IT & Ledelse;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;København;22;Fastholdt;1;Bygningskonstruktør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;København;28;Gennemført uddannelse;1;Elinstallatør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);02-09-2024;København;22;Frafald;0;Markedsføringsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2024;Odense;28;Frafald;0;Laborant;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Vallensbæk;21;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Næstved;19;Ikke startet;0;Finansbachelor;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Roskilde;26;Fastholdt;1;International handel og markedsføring;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Faxe;19;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Greve;22;Fastholdt;1;IT-teknolog;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Køge;03-02-2025;København;20;Ikke startet;0;Autoteknolog;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;København;24;Fastholdt;1;Datamatiker;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Brøndby;19;Fastholdt;1;IT-teknolog;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2023;København;25;Fastholdt;1;Bygningskonstruktør;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Tårnby;21;Fastholdt;1;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Slagelse;30;Gennemført uddannelse;1;Administrationsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Ishøj;19;Fastholdt;1;Finansøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2025;;26;Fastholdt;1;Jordbrug;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Brøndby;21;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Lyngby-Taarbæk;23;Fastholdt;1;Handelsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2023;Roskilde;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Gladsaxe;19;Frafald;0;Bygningskonstruktør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Glostrup;23;Fastholdt;1;International handel og markedsføring;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-09-2021;Glostrup;20;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;København;21;Fastholdt;1;Datamatiker;IT & Ledelse;2024 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Ishøj;19;Fastholdt;1;Autoteknolog;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Roskilde;20;Fastholdt;1;Markedsføringsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Slagelse;22;Ikke startet;0;Digital konceptudvikling;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Sorø;22;Frafald;0;Logistikøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2024;Næstved;21;Frafald;0;Bygningskonstruktør;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;19-08-2024;Næstved;19;Fastholdt;1;Bygningskonstruktør;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2025;;21;Fastholdt;1;Jordbrug;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Næstved;24;Fastholdt;1;Bygningskonstruktør;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Næstved;25;Fastholdt;1;Finansøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Gladsaxe;22;Ikke startet;0;Bygningskonstruktør;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-09-2023;Greve;19;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2022;Roskilde;23;Gennemført uddannelse;1;Logistikøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Høje Taastrup;23;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;02-09-2024;Slagelse;30;Fastholdt;1;Jordbrugsteknolog;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;02-09-2024;Frederiksberg;32;Frafald;0;Jordbrugsteknolog;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-02-2024;Roskilde;31;Fastholdt;1;Bygningskonstruktør;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;Ishøj;22;Frafald;0;IT-teknolog;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Ishøj;23;Fastholdt;1;Datamatiker;IT & Ledelse;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;03-02-2025;Roskilde;26;Frafald;0;It-sikkerhed;IT & Ledelse;2024 V
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-09-2020;Næstved;44;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;03-02-2025;Roskilde;29;Fastholdt;1;Procesteknolog;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2023;Roskilde;23;Frafald;0;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Næstved;36;Gennemført uddannelse;1;Procesteknolog;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Næstved;27;Fastholdt;1;Elinstallatør;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2022;København;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Ballerup;39;Frafald;0;Multimediedesigner;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2021;Vordingborg;34;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;Ringsted;25;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2021 V
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2023;Roskilde;30;Gennemført uddannelse;1;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;Køge;22;Gennemført uddannelse;1;Urban Landsskabsingeniør;Teknisk;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2021;København;22;Gennemført uddannelse;1;Leisure Management;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2022;Slagelse;33;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;02-09-2024;Slagelse;35;Fastholdt;1;Jordbrug;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);03-02-2025;Tårnby;38;Fastholdt;1;Bygningskonstruktør;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2023;København;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;Køge;24;Fastholdt;1;Datamatiker;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Køge;29;Fastholdt;1;Multimediedesigner;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Næstved;20;Frafald;0;Finansøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-02-2024;Frederiksberg;23;Frafald;0;Markedsføringsøkonom;Merkantil;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-09-2022;Roskilde;21;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);01-09-2022;Aalborg;22;Gennemført uddannelse;1;Markedsføringsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Rudersdal;47;Fastholdt;1;Markedsføringsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Rudersdal;47;Ikke startet;0;Markedsføringsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;24;Frafald;0;Digital Konceptudvikling;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Nykøbing F;01-09-2022;Guldborgsund;22;Gennemført uddannelse;1;Multimediedesigner;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Ballerup;28;Frafald;0;Markedsføringsøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;København;26;Fastholdt;1;Digital konceptudvikling;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Slagelse;02-09-2024;Kalundborg;23;Fastholdt;1;Laborant;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;København;21;Fastholdt;1;Leisure Management;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2022;;23;Frafald;0;Markedsføringsøkonom;Merkantil;2021 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;Høje Taastrup;22;Frafald;0;Markedsføringsøkonom;Merkantil;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Faxe;28;Gennemført uddannelse;1;Procesteknolog;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;03-02-2025;Odense;22;Fastholdt;1;Laborant;Teknisk;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Næstved;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;Slagelse;22;Frafald;0;Datamatiker;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Frederikssund;27;Fastholdt;1;Datamatiker;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Næstved;20;Gennemført uddannelse;1;Finansøkonom;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Solrød;23;Frafald;0;Logistikøkonom;Merkantil;2024 S
Zealand Sjællands Erhvervsakademi i Næstved (e-læring);01-09-2020;Kolding;26;Gennemført uddannelse;1;Bygningskonstruktør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2023;Slagelse;20;Frafald;0;Event Management og Økonomi;Merkantil;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2022;Roskilde;31;Gennemført uddannelse;1;Datamatiker;IT & Ledelse;2022 S
Zealand Sjællands Erhvervsakademi i Slagelse;01-02-2023;Kolding;19;Gennemført uddannelse;1;Laborant;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Roskilde;20;Fastholdt;1;Datamatiker;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2023;Stevns;27;Gennemført uddannelse;1;International handel og markedsføring;Merkantil;2022 V
Zealand Sjællands Erhvervsakademi i Slagelse;01-09-2022;Slagelse;21;Gennemført uddannelse;1;Jordbrugsteknolog;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Næstved;01-02-2023;Ringsted;24;Fastholdt;1;Bygningskonstruktør;Teknisk;2022 V
Zealand Sjællands Erhvervsakademi i Køge;01-02-2024;Køge;21;Fastholdt;1;Multimediedesigner;IT & Ledelse;2023 V
Zealand Sjællands Erhvervsakademi i Roskilde (e-læring);03-02-2025;Thisted;30;Fastholdt;1;Markedsføringsøkonom;Merkantil;2024 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2021;Thisted;26;Frafald;0;Finansøkonom;Merkantil;2021 S
Zealand Sjællands Erhvervsakademi i Næstved;02-09-2024;Greve;25;Fastholdt;1;Bygningskonstruktør;Teknisk;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;Nyborg;23;Fastholdt;1;Bygningskonstruktør;Teknisk;2022 S
Zealand Sjællands Erhvervsakademi i Køge;01-09-2023;København;29;Gennemført uddannelse;1;IT-teknolog;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-09-2020;København;21;Gennemført uddannelse;1;Urban Landsskabsingeniør;Teknisk;2020 S
Zealand Sjællands Erhvervsakademi i Køge;02-09-2024;Roskilde;19;Fastholdt;1;Multimediedesigner;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Næstved;22;Fastholdt;1;Bygningskonstruktør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Guldborgsund;22;Gennemført uddannelse;1;Elinstallatør;Teknisk;2023 S
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2023;Faxe;21;Fastholdt;1;Datamatiker;IT & Ledelse;2023 S
Zealand Sjællands Erhvervsakademi i Roskilde;02-09-2024;Roskilde;21;Fastholdt;1;Datamatiker;IT & Ledelse;2024 S
Zealand Sjællands Erhvervsakademi i Roskilde;01-02-2024;Høje Taastrup;24;Fastholdt;1;Procesteknolog;Teknisk;2023 V
Zealand Sjællands Erhvervsakademi i Næstved;01-09-2022;Næstved;22;Gennemført uddannelse;1;Handelsøkonom;Merkantil;2022 S
Zealand Sjællands Erhvervsakademi i Holbæk;01-09-2022;Sorø;21;Gennemført uddannelse;1;Finansøkonom;Merkantil;2022 S
